GoogleWER;;;;90.643;10.505;42.0;142;20;21;0;58.0;0
GoogleWER;;;;90.643;10.505;42.0;142;20;21;0;58.0;0
GoogleWER;;;;63.0;37.846;2.027;455;11;26;0;97.973;0
GoogleWER;;;;84.013;17.006;44.271;191;16;60;0;55.729;0
GoogleWER;;;;90.643;10.505;42.0;142;20;21;0;58.0;0
GoogleWER;;;;58.868;43.019;22.917;117;10;101;0;77.083;0
GoogleWER;;;;58.868;43.019;22.917;117;10;101;0;77.083;0
GoogleWER;;;;58.868;43.019;22.917;117;10;101;0;77.083;0
GoogleWER;;;;58.868;43.019;22.917;117;10;101;0;77.083;0
GoogleWER;;;;55.849;46.038;17.708;117;10;117;0;82.292;0
GoogleWER;;;;55.849;46.038;17.708;117;10;117;0;82.292;0
GoogleWER;;;;63.0;37.846;2.027;455;11;26;0;97.973;0
GoogleWER;;;;63.0;37.846;2.027;455;11;26;0;97.973;0
GoogleWER;;;;54.462;47.077;2.027;484;20;108;0;97.973;0
GoogleWER;;;;54.462;47.077;2.027;484;20;108;0;97.973;0
